"euroSciVocCode";"euroSciVocPath";"euroSciVocTitle";"euroSciVocDescription";"projectID"
"/23/53/365/78089026";"natural sciences/chemical sciences/inorganic chemistry/alkali metals";"alkali metals";"";"101039748"
"/23/47/299/951";"natural sciences/computer and information sciences/data science/big data";"big data";"";"101039795"
"/25/67/419";"engineering and technology/environmental engineering/remote sensing";"remote sensing";"";"101039795"
"/23/45/30018/30032/30055";"natural sciences/earth and related environmental sciences/atmospheric sciences/climatology/climatic changes";"climatic changes";"";"101039795"
"/27/81/495";"agricultural sciences/agriculture, forestry, and fisheries/forestry";"forestry";"";"101039795"
"/25/67/425/1169/1685";"engineering and technology/environmental engineering/energy and fuels/renewable energy/solar energy";"solar energy";"";"101039746"
"/23/43/251/48354418";"natural sciences/physical sciences/optics/microscopy";"microscopy";"";"101039746"
"/25/67/425/1171";"engineering and technology/environmental engineering/energy and fuels/energy conversion";"energy conversion";"";"101039746"
"/23/47/307";"natural sciences/computer and information sciences/software";"software";"";"101039676"
"/23/51/359/1069";"natural sciences/mathematics/pure mathematics/arithmetics";"arithmetics";"";"101039676"
"/23/49/349";"natural sciences/biological sciences/developmental biology";"developmental biology";"";"101039764"
"/21/39/213";"medical and health sciences/clinical medicine/ophthalmology";"ophthalmology";"";"101039764"
"/21/37/163/657";"medical and health sciences/medical biotechnology/cells technologies/stem cells";"stem cells";"";"101039764"
"/23/51/355/1059";"natural sciences/mathematics/applied mathematics/mathematical model";"mathematical model";"";"101039764"
"/31/107/587";"humanities/languages and literature/linguistics";"linguistics";"";"101039777"
"/27/81/30021/493/491";"agricultural sciences/agriculture, forestry, and fisheries/agriculture/agronomy/plant protection";"plant protection";"";"101039824"
"/21/35/155";"medical and health sciences/basic medicine/immunology";"immunology";"";"101039824"
"/27/81/30021/493/1281";"agricultural sciences/agriculture, forestry, and fisheries/agriculture/agronomy/plant breeding";"plant breeding";"";"101039824"
"/23/49/341/1031";"natural sciences/biological sciences/microbiology/mycology";"mycology";"";"101039716"
"/23/49/321/30027/1003";"natural sciences/biological sciences/biological behavioural sciences/ethology/biological interactions";"biological interactions";"";"101039716"
"/23/45/30018/30032/30055";"natural sciences/earth and related environmental sciences/atmospheric sciences/climatology/climatic changes";"climatic changes";"";"101039716"
"/23/43/261/791/1527";"natural sciences/physical sciences/theoretical physics/particle physics/particle accelerator";"particle accelerator";"";"101039756"
"/29/89";"social sciences/law";"law";"";"101039756"
"/25/73/453/58525161";"engineering and technology/electrical engineering, electronic engineering, information engineering/electronic engineering/sensors";"sensors";"";"101039804"
"/25/65/81684188/1157";"engineering and technology/chemical engineering/separation technologies/desalination";"desalination";"";"101039804"
"/23/47/307";"natural sciences/computer and information sciences/software";"software";"";"101039827"
"/23/51/359/1071";"natural sciences/mathematics/pure mathematics/topology";"topology";"";"101039827"
"/25/63/19232965";"engineering and technology/materials engineering/amorphous solids";"amorphous solids";"";"101039794"
"/25/73/451/1209/1707/1825";"engineering and technology/electrical engineering, electronic engineering, information engineering/electrical engineering/power engineering/electric power generation/combined heat and power";"combined heat and power";"";"101039928"
"/23/49/337/1025";"natural sciences/biological sciences/genetics/genomes";"genomes";"";"101039928"
"/21/35/153/629";"medical and health sciences/basic medicine/neurology/epilepsy";"epilepsy";"";"101039945"
"/21/39/223";"medical and health sciences/clinical medicine/surgery";"surgery";"";"101039945"
"/23/49/315/997/1613";"natural sciences/biological sciences/biochemistry/biomolecules/proteins";"proteins";"";"101039945"
"/21/39/179/681";"medical and health sciences/clinical medicine/endocrinology/diabetes";"diabetes";"";"101039945"
"/21/39/225";"medical and health sciences/clinical medicine/oncology";"oncology";"";"101039945"
"/23/47/303";"natural sciences/computer and information sciences/databases";"databases";"";"101039864"
"/31/109/1403/1793";"humanities/arts/musicology/ethnomusicology";"ethnomusicology";"";"101039864"
"/23/43/269/811/34823946";"natural sciences/physical sciences/classical mechanics/fluid mechanics/microfluidics";"microfluidics";"";"101039854"
"/23/43/263/803";"natural sciences/physical sciences/condensed matter physics/soft matter physics";"soft matter physics";"";"101039854"
"/23/43/269/811/1549/33860407";"natural sciences/physical sciences/classical mechanics/fluid mechanics/fluid dynamics/computational fluid dynamics";"computational fluid dynamics";"";"101039854"
"/23/49/315/997/1613";"natural sciences/biological sciences/biochemistry/biomolecules/proteins";"proteins";"";"101039927"
"/23/49/337/1017";"natural sciences/biological sciences/genetics/mutation";"mutation";"";"101039927"
"/21/35/159/653/8052398";"medical and health sciences/basic medicine/pharmacology and pharmacy/pharmaceutical drugs/antibiotics";"antibiotics";"";"101039927"
"/23/49/341";"natural sciences/biological sciences/microbiology";"microbiology";"";"101039927"
"/23/43/257/759";"natural sciences/physical sciences/astronomy/astrophysics";"astrophysics";"";"101039844"
"/23/43/257/763/769";"natural sciences/physical sciences/astronomy/galactic astronomy/solar astronomy";"solar astronomy";"";"101039844"
"/23/49/341/1035";"natural sciences/biological sciences/microbiology/bacteriology";"bacteriology";"";"101039841"
"/21/35/155";"medical and health sciences/basic medicine/immunology";"immunology";"";"101039841"
"/23/49/345/1045";"natural sciences/biological sciences/zoology/mammalogy";"mammalogy";"";"101039841"
"/31/113/613/30035";"humanities/history and archaeology/history/modern history";"modern history";"";"101039920"
"/23/49/335";"natural sciences/biological sciences/ecology";"ecology";"";"101039920"
"/31/109/1403/1793";"humanities/arts/musicology/ethnomusicology";"ethnomusicology";"";"101039920"
"/23/45/30018/30032/30055";"natural sciences/earth and related environmental sciences/atmospheric sciences/climatology/climatic changes";"climatic changes";"";"101039920"
"/23/43/259/1525";"natural sciences/physical sciences/electromagnetism and electronics/superconductivity";"superconductivity";"";"101039953"
"/23/43/251/1077";"natural sciences/physical sciences/optics/spectroscopy";"spectroscopy";"";"101039953"
"/23/53/363/1091";"natural sciences/chemical sciences/organic chemistry/organic reactions";"organic reactions";"";"101039994"
"/23/53/369";"natural sciences/chemical sciences/polymer sciences";"polymer sciences";"";"101039994"
"/23/53/69669548";"natural sciences/chemical sciences/catalysis";"catalysis";"";"101039994"
"/23/43/269/811/34823946";"natural sciences/physical sciences/classical mechanics/fluid mechanics/microfluidics";"microfluidics";"";"101040020"
"/29/97/67681549/64785222";"social sciences/political sciences/political transitions/revolutions";"revolutions";"";"101040070"
"/29/97/543/1337";"social sciences/political sciences/government systems/democracy";"democracy";"";"101040070"
"/29/97/87917856/1335";"social sciences/political sciences/political policies/civil society";"civil society";"";"101040070"
"/29/95/92131787/17995755/42154279/1369";"social sciences/other social sciences/development studies/development theories/global development studies/globalization";"globalization";"";"101040070"
"/29/89/1837/30049";"social sciences/law/human rights/international protection of human rights";"international protection of human rights";"";"101040070"
"/23/43/257/759/1487";"natural sciences/physical sciences/astronomy/astrophysics/black holes";"black holes";"";"101040024"
"/23/43/261";"natural sciences/physical sciences/theoretical physics";"theoretical physics";"";"101040024"
"/23/49/337/1015";"natural sciences/biological sciences/genetics/DNA";"DNA";"";"101040051"
"/23/49/315/997/1611";"natural sciences/biological sciences/biochemistry/biomolecules/carbohydrates";"carbohydrates";"";"101040051"
"/23/49/315/997/1613/1617";"natural sciences/biological sciences/biochemistry/biomolecules/proteins/enzymes";"enzymes";"";"101040051"
"/23/53/69669548/1665";"natural sciences/chemical sciences/catalysis/photocatalysis";"photocatalysis";"";"101040025"
"/23/43/257/30030";"natural sciences/physical sciences/astronomy/extragalactic astronomy";"extragalactic astronomy";"";"101040021"
"/23/43/261/791";"natural sciences/physical sciences/theoretical physics/particle physics";"particle physics";"";"101040021"
"/23/43/257/767/1495";"natural sciences/physical sciences/astronomy/observational astronomy/radio astronomy";"radio astronomy";"";"101040021"
"/23/43/257/759/1487";"natural sciences/physical sciences/astronomy/astrophysics/black holes";"black holes";"";"101040021"
"/23/43/257/759/1489";"natural sciences/physical sciences/astronomy/astrophysics/dark matter";"dark matter";"";"101040021"
"/23/47/307";"natural sciences/computer and information sciences/software";"software";"";"101040088"
"/31/107/587";"humanities/languages and literature/linguistics";"linguistics";"";"101040049"
"/31/113/613";"humanities/history and archaeology/history";"history";"";"101040049"
"/29/93";"social sciences/psychology";"psychology";"";"101040049"
"/23/51/359/1065";"natural sciences/mathematics/pure mathematics/geometry";"geometry";"";"101040049"
"/31/111/609";"humanities/philosophy, ethics and religion/philosophy";"philosophy";"";"101040049"
"/23/49/315";"natural sciences/biological sciences/biochemistry";"biochemistry";"";"101040164"
"/29/101/1367/1771";"social sciences/sociology/social issues/social inequalities";"social inequalities";"";"101040164"
"/23/43/251/1077";"natural sciences/physical sciences/optics/spectroscopy";"spectroscopy";"";"101040164"
"/23/47/299/941";"natural sciences/computer and information sciences/data science/data processing";"data processing";"";"101040117"
"/23/47/297/931";"natural sciences/computer and information sciences/artificial intelligence/computational intelligence";"computational intelligence";"";"101040117"
"/25/73/453/58525161/66357197";"engineering and technology/electrical engineering, electronic engineering, information engineering/electronic engineering/sensors/biosensors";"biosensors";"";"101040128"
