"topic";"title";"projectID"
"HORIZON-WIDERA-2022-TALENTS-04-01";"Fostering balanced brain circulation – ERA Fellowships";"101130785"
"ERC-2022-STG";"ERC STARTING GRANTS";"101077698"
"HORIZON-CL4-2022-DIGITAL-EMERGING-02-17";"New generation of advanced electronic and photonic 2D materials-based devices, systems and sensors (RIA)";"101120938"
"ERC-2022-STG";"ERC STARTING GRANTS";"101077714"
"HORIZON-CL4-2022-HUMAN-02-01";"AI for human empowerment (AI, Data and Robotics Partnership) (RIA)";"101120406"
"HORIZON-MSCA-2022-DN-01-01";"MSCA Doctoral Networks 2022";"101120312"
"HORIZON-MSCA-2022-DN-01-01";"MSCA Doctoral Networks 2022";"101120297"
"HORIZON-MSCA-2022-DN-01-01";"MSCA Doctoral Networks 2022";"101120240"
"HORIZON-MSCA-2022-DN-01-01";"MSCA Doctoral Networks 2022";"101119805"
"HORIZON-MSCA-2022-DN-01-01";"MSCA Doctoral Networks 2022";"101119574"
"HORIZON-CL4-2022-DIGITAL-EMERGING-02-17";"New generation of advanced electronic and photonic 2D materials-based devices, systems and sensors (RIA)";"101119489"
"HORIZON-MSCA-2022-DN-01-01";"MSCA Doctoral Networks 2022";"101119370"
"HORIZON-CL4-2022-DIGITAL-EMERGING-02-05";"AI, Data and Robotics for Industry optimisation (including production and services) (AI, Data and Robotics Partnership) (IA)";"101118511"
"HORIZON-EUROHPC-JU-2022-ALG-02-01";"New algorithms for applications on European exascale supercomputers";"101118139"
"HORIZON-MSCA-2022-PF-01-01";"MSCA Postdoctoral Fellowships 2022";"101108463"
"HORIZON-CL4-2022-DIGITAL-EMERGING-02-18";"2D materials-based devices and systems for energy storage and/or harvesting (RIA)";"101120832"
"ERC-2022-STG";"ERC STARTING GRANTS";"101076175"
"HORIZON-CL4-2022-DIGITAL-EMERGING-02-07";"Increased robotics capabilities demonstrated in key sectors (AI, Data and Robotics Partnership) (IA)";"101120731"
"HORIZON-CL4-2022-DIGITAL-EMERGING-02-06";"Pushing the limit of physical intelligence and performance (RIA)";"101120823"
"HORIZON-CL4-2022-DIGITAL-EMERGING-02-05";"AI, Data and Robotics for Industry optimisation (including production and services) (AI, Data and Robotics Partnership) (IA)";"101120276"
"HORIZON-MSCA-2022-PF-01-01";"MSCA Postdoctoral Fellowships 2022";"101109165"
"HORIZON-MSCA-2022-PF-01-01";"MSCA Postdoctoral Fellowships 2022";"101109010"
"HORIZON-JTI-CLEANH2-2022-02-04";"Ammonia to Green Hydrogen: efficient system for ammonia cracking for application to long distance transportations";"101112118"
"HORIZON-JTI-CLEANH2-2022-06-02";"Hydrogen Valleys (small-scale)";"101112056"
"HORIZON-EIE-2022-SCALEUP-02-02";"Women TechEU";"101114385"
"HORIZON-EIE-2022-SCALEUP-02-02";"Women TechEU";"101113944"
"HORIZON-EIE-2022-SCALEUP-02-02";"Women TechEU";"101113895"
"HORIZON-EIE-2022-SCALEUP-02-02";"Women TechEU";"101113845"
"HORIZON-EIT-2023-25-Cross-KIC-Strategic-Outreach";"EIT Cross-KIC Strategic Outreach";"101113201"
"HORIZON-EIC-2022-PATHFINDERCHALLENGES-01-05";"EIC Pathfinder Challenge: DNA-based digital data storage";"101115134"
"HORIZON-MSCA-2022-PF-01-01";"MSCA Postdoctoral Fellowships 2022";"101108032"
"HORIZON-EIC-2022-PATHFINDERCHALLENGES-01-06";"EIC Pathfinder Challenge: Alternative approaches to Quantum Information Processing, Communication, and Sensing";"101115315"
"HORIZON-MSCA-2022-PF-01-01";"MSCA Postdoctoral Fellowships 2022";"101105918"
"HORIZON-MSCA-2022-PF-01-01";"MSCA Postdoctoral Fellowships 2022";"101105899"
"HORIZON-MSCA-2022-PF-01-01";"MSCA Postdoctoral Fellowships 2022";"101105641"
"HORIZON-MSCA-2022-PF-01-01";"MSCA Postdoctoral Fellowships 2022";"101105284"
"HORIZON-MSCA-2022-PF-01-01";"MSCA Postdoctoral Fellowships 2022";"101105027"
"HORIZON-MSCA-2022-PF-01-01";"MSCA Postdoctoral Fellowships 2022";"101104725"
"HORIZON-CL5-2022-D4-01-05";"Development of high temperature thermal storage for industrial applications";"101104182"
"HORIZON-MSCA-2022-PF-01-01";"MSCA Postdoctoral Fellowships 2022";"101103848"
"HORIZON-MSCA-2022-PF-01-01";"MSCA Postdoctoral Fellowships 2022";"101106577"
"HORIZON-MSCA-2022-PF-01-01";"MSCA Postdoctoral Fellowships 2022";"101106064"
"ERC-2022-STG";"ERC STARTING GRANTS";"101075919"
"HORIZON-MSCA-2022-PF-01-01";"MSCA Postdoctoral Fellowships 2022";"101108006"
"HORIZON-MSCA-2022-PF-01-01";"MSCA Postdoctoral Fellowships 2022";"101107478"
"HORIZON-MSCA-2022-PF-01-01";"MSCA Postdoctoral Fellowships 2022";"101107363"
"HORIZON-MSCA-2022-PF-01-01";"MSCA Postdoctoral Fellowships 2022";"101107135"
"HORIZON-MSCA-2022-PF-01-01";"MSCA Postdoctoral Fellowships 2022";"101106973"
"HORIZON-MSCA-2022-PF-01-01";"MSCA Postdoctoral Fellowships 2022";"101106745"
"HORIZON-MSCA-2022-PF-01-01";"MSCA Postdoctoral Fellowships 2022";"101103573"
"HORIZON-JTI-CLEANH2-2022-06-02";"Hydrogen Valleys (small-scale)";"101112054"
"HORIZON-MSCA-2022-PF-01-01";"MSCA Postdoctoral Fellowships 2022";"101109138"
"HORIZON-EIE-2022-SCALEUP-02-02";"Women TechEU";"101114541"
"HORIZON-EIE-2022-SCALEUP-02-02";"Women TechEU";"101114558"
"HORIZON-EIE-2022-SCALEUP-02-02";"Women TechEU";"101113998"
"HORIZON-MSCA-2022-PF-01-01";"MSCA Postdoctoral Fellowships 2022";"101107882"
"HORIZON-MSCA-2022-PF-01-01";"MSCA Postdoctoral Fellowships 2022";"101108027"
"ERC-2022-STG";"ERC STARTING GRANTS";"101078226"
"ERC-2022-STG";"ERC STARTING GRANTS";"101078061"
"ERC-2022-STG";"ERC STARTING GRANTS";"101078132"
"ERC-2022-STG";"ERC STARTING GRANTS";"101078434"
"ERC-2022-STG";"ERC STARTING GRANTS";"101078174"
"ERC-2022-STG";"ERC STARTING GRANTS";"101078225"
"ERC-2022-STG";"ERC STARTING GRANTS";"101076313"
"ERC-2022-STG";"ERC STARTING GRANTS";"101078018"
"ERC-2022-STG";"ERC STARTING GRANTS";"101076205"
"ERC-2022-STG";"ERC STARTING GRANTS";"101076407"
"ERC-2022-STG";"ERC STARTING GRANTS";"101078127"
"ERC-2022-STG";"ERC STARTING GRANTS";"101078021"
"ERC-2022-STG";"ERC STARTING GRANTS";"101076033"
"ERC-2022-STG";"ERC STARTING GRANTS";"101078110"
"ERC-2022-STG";"ERC STARTING GRANTS";"101077963"
"ERC-2022-STG";"ERC STARTING GRANTS";"101077921"
"ERC-2022-STG";"ERC STARTING GRANTS";"101077864"
"HORIZON-HLTH-2022-TOOL-12-01-two-stage";"Computational models for new patient stratification strategies";"101080874"
"HORIZON-HLTH-2022-DISEASE-06-02-two-stage";"Pre-clinical development of the next generation of immunotherapies for diseases or disorders with unmet medical needs";"101080823"
"HORIZON-HLTH-2022-STAYHLTH-01-05-two-stage";"Prevention of obesity throughout the life course";"101080788"
"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS";"101080740"
"ERC-2022-STG";"ERC STARTING GRANTS";"101077758"
"ERC-2022-STG";"ERC STARTING GRANTS";"101077772"
"HORIZON-HLTH-2022-DISEASE-06-02-two-stage";"Pre-clinical development of the next generation of immunotherapies for diseases or disorders with unmet medical needs";"101080523"
"ERC-2022-STG";"ERC STARTING GRANTS";"101077855"
"ERC-2022-STG";"ERC STARTING GRANTS";"101077810"
"ERC-2022-STG";"ERC STARTING GRANTS";"101077744"
"ERC-2022-STG";"ERC STARTING GRANTS";"101077790"
"ERC-2022-STG";"ERC STARTING GRANTS";"101077592"
"ERC-2022-STG";"ERC STARTING GRANTS";"101077649"
"ERC-2022-STG";"ERC STARTING GRANTS";"101077693"
"ERC-2022-STG";"ERC STARTING GRANTS";"101077312"
"ERC-2022-STG";"ERC STARTING GRANTS";"101077363"
"ERC-2022-STG";"ERC STARTING GRANTS";"101077147"
"ERC-2022-STG";"ERC STARTING GRANTS";"101077749"
"ERC-2022-SyG";"ERC Synergy Grants";"101071470"
"HORIZON-HLTH-2022-DISEASE-06-04-two-stage";"Development of new effective therapies for rare diseases";"101080204"
"HORIZON-HLTH-2022-DISEASE-06-04-two-stage";"Development of new effective therapies for rare diseases";"101080156"
"ERC-2022-STG";"ERC STARTING GRANTS";"101078773"
"ERC-2022-STG";"ERC STARTING GRANTS";"101078494"
"ERC-2022-STG";"ERC STARTING GRANTS";"101078461"
"ERC-2022-STG";"ERC STARTING GRANTS";"101078608"
"ERC-2022-STG";"ERC STARTING GRANTS";"101076837"
"ERC-2022-STG";"ERC STARTING GRANTS";"101076726"
"HORIZON-EIC-2022-ACCELERATORCHALLENGES-02";"EIC Accelerator Challenge: Technologies for ‘Fit for 55’";"190188980"
"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open";"190188544"
"ERC-2022-STG";"ERC STARTING GRANTS";"101076503"
"HORIZON-EIC-2022-ACCELERATORCHALLENGES-01";"EIC Accelerator Challenge: Technologies for Open Strategic Autonomy";"190191982"
"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open";"190186800"
"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open";"190197288"
"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open";"190185733"
"ERC-2022-STG";"ERC STARTING GRANTS";"101076510"
"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open";"190186747"
"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open";"190183722"
"HORIZON-EIC-2022-ACCELERATORCHALLENGES-01";"EIC Accelerator Challenge: Technologies for Open Strategic Autonomy";"190177099"
"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open";"190176251"
"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open";"190175425"
"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open";"190157248"
"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open";"190174464"
"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open";"190163787"
"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open";"190154762"
"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open";"190138422"
"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open";"190132613"
"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open";"190138223"
"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open";"190118958"
"HORIZON-WIDERA-2022-TALENTS-04-01";"Fostering balanced brain circulation – ERA Fellowships";"101130866"
"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open";"190120980"
"HORIZON-WIDERA-2022-TALENTS-04-01";"Fostering balanced brain circulation – ERA Fellowships";"101130859"
"HORIZON-EIC-2022-ACCELERATORCHALLENGES-02";"EIC Accelerator Challenge: Technologies for ‘Fit for 55’";"190117429"
"HORIZON-WIDERA-2022-TALENTS-04-01";"Fostering balanced brain circulation – ERA Fellowships";"101130845"
"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open";"190103560"
"HORIZON-WIDERA-2022-TALENTS-04-01";"Fostering balanced brain circulation – ERA Fellowships";"101130848"
"HORIZON-EIC-2022-ACCELERATORCHALLENGES-01";"EIC Accelerator Challenge: Technologies for Open Strategic Autonomy";"190118992"
"HORIZON-WIDERA-2022-TALENTS-04-01";"Fostering balanced brain circulation – ERA Fellowships";"101130843"
"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open";"190109922"
"HORIZON-WIDERA-2022-TALENTS-04-01";"Fostering balanced brain circulation – ERA Fellowships";"101130833"
"HORIZON-WIDERA-2022-TALENTS-04-01";"Fostering balanced brain circulation – ERA Fellowships";"101130827"
"HORIZON-WIDERA-2022-TALENTS-04-01";"Fostering balanced brain circulation – ERA Fellowships";"101130826"
"HORIZON-WIDERA-2022-TALENTS-04-01";"Fostering balanced brain circulation – ERA Fellowships";"101130820"
"HORIZON-WIDERA-2022-TALENTS-04-01";"Fostering balanced brain circulation – ERA Fellowships";"101130807"
"HORIZON-WIDERA-2022-TALENTS-04-01";"Fostering balanced brain circulation – ERA Fellowships";"101130806"
"HORIZON-WIDERA-2022-TALENTS-04-01";"Fostering balanced brain circulation – ERA Fellowships";"101130801"
"HORIZON-WIDERA-2022-TALENTS-04-01";"Fostering balanced brain circulation – ERA Fellowships";"101130800"
"ERC-2022-STG";"ERC STARTING GRANTS";"101078411"
"ERC-2022-STG";"ERC STARTING GRANTS";"101078365"
"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS";"101086483"
"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS";"101085894"
"HORIZON-CL6-2022-FARM2FORK-02-04-two-stage";"Smart solutions for the use of digital technologies for small- and medium-sized, farms and farm structures";"101084468"
"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS";"101083038"
"ERC-2022-STG";"ERC STARTING GRANTS";"101078339"
"ERC-2022-STG";"ERC STARTING GRANTS";"101078313"
"HORIZON-WIDERA-2022-TALENTS-04-01";"Fostering balanced brain circulation – ERA Fellowships";"101130795"
"HORIZON-WIDERA-2022-TALENTS-04-01";"Fostering balanced brain circulation – ERA Fellowships";"101130787"
"HORIZON-WIDERA-2022-TALENTS-04-01";"Fostering balanced brain circulation – ERA Fellowships";"101130783"
"HORIZON-WIDERA-2022-TALENTS-04-01";"Fostering balanced brain circulation – ERA Fellowships";"101130789"
"HORIZON-WIDERA-2022-TALENTS-04-01";"Fostering balanced brain circulation – ERA Fellowships";"101130784"
"HORIZON-WIDERA-2022-TALENTS-04-01";"Fostering balanced brain circulation – ERA Fellowships";"101130780"
"HORIZON-WIDERA-2022-TALENTS-04-01";"Fostering balanced brain circulation – ERA Fellowships";"101130777"
"HORIZON-WIDERA-2022-TALENTS-04-01";"Fostering balanced brain circulation – ERA Fellowships";"101130772"
"HORIZON-WIDERA-2022-TALENTS-04-01";"Fostering balanced brain circulation – ERA Fellowships";"101130753"
"HORIZON-WIDERA-2022-TALENTS-04-01";"Fostering balanced brain circulation – ERA Fellowships";"101130769"
"HORIZON-WIDERA-2022-TALENTS-04-01";"Fostering balanced brain circulation – ERA Fellowships";"101130761"
"HORIZON-WIDERA-2022-TALENTS-04-01";"Fostering balanced brain circulation – ERA Fellowships";"101130752"
"HORIZON-CL4-2022-HUMAN-02-01";"AI for human empowerment (AI, Data and Robotics Partnership) (RIA)";"101120763"
"HORIZON-CL4-2022-DIGITAL-EMERGING-02-06";"Pushing the limit of physical intelligence and performance (RIA)";"101120727"
"HORIZON-CL3-2022-CS-01-04";"Development and validation of processes and tools used for agile certification of ICT products, ICT services and ICT processes";"101120688"
"HORIZON-MSCA-2022-DN-01-01";"MSCA Doctoral Networks 2022";"101120562"
"HORIZON-MSCA-2022-DN-01-01";"MSCA Doctoral Networks 2022";"101120262"
"HORIZON-MSCA-2022-DN-01-01";"MSCA Doctoral Networks 2022";"101120256"
"HORIZON-CL3-2022-CS-01-01";"Improved monitoring of threats, intrusion detection and response in complex and heterogeneous digital systems and infrastructures";"101120221"
"HORIZON-MSCA-2022-DN-01-01";"MSCA Doctoral Networks 2022";"101120135"
"HORIZON-MSCA-2022-DN-01-01";"MSCA Doctoral Networks 2022";"101119951"
"HORIZON-MSCA-2022-DN-01-01";"MSCA Doctoral Networks 2022";"101119738"
"HORIZON-MSCA-2022-DN-01-01";"MSCA Doctoral Networks 2022";"101119729"
"HORIZON-MSCA-2022-DN-01-01";"MSCA Doctoral Networks 2022";"101119614"
"HORIZON-MSCA-2022-DN-01-01";"MSCA Doctoral Networks 2022";"101119601"
"HORIZON-CL3-2022-CS-01-03";"Transition towards Quantum-Resistant Cryptography";"101119547"
"HORIZON-MSCA-2022-DN-01-01";"MSCA Doctoral Networks 2022";"101119534"
"HORIZON-MSCA-2022-DN-01-01";"MSCA Doctoral Networks 2022";"101119464"
"HORIZON-MSCA-2022-DN-01-01";"MSCA Doctoral Networks 2022";"101119297"
"HORIZON-MSCA-2022-DN-01-01";"MSCA Doctoral Networks 2022";"101119277"
"HORIZON-EIC-2022-PATHFINDERCHALLENGES-01-01";"EIC Pathfinder Challenge: Carbon dioxide and Nitrogen management and valorisation";"101115456"
"HORIZON-EIC-2022-PATHFINDERCHALLENGES-01-02";"EIC Pathfinder Challenge: Mid to long term and systems integrated energy storage";"101115421"
"HORIZON-EIC-2022-PATHFINDERCHALLENGES-01-04";"EIC Pathfinder Challenge: Towards the Healthcare Continuum: technologies to support a radical shift from episodic to continuous healthcare";"101115337"
"HORIZON-EIC-2022-PATHFINDERCHALLENGES-01-02";"EIC Pathfinder Challenge: Mid to long term and systems integrated energy storage";"101115293"
"HORIZON-EIC-2022-PATHFINDERCHALLENGES-01-03";"EIC Pathfinder Challenge: Cardiogenomics";"101115381"
"HORIZON-EIC-2022-PATHFINDERCHALLENGES-01-05";"EIC Pathfinder Challenge: DNA-based digital data storage";"101115317"
"HORIZON-EIC-2022-PATHFINDERCHALLENGES-01-02";"EIC Pathfinder Challenge: Mid to long term and systems integrated energy storage";"101115264"
"HORIZON-EIC-2022-PATHFINDERCHALLENGES-01-05";"EIC Pathfinder Challenge: DNA-based digital data storage";"101115253"
"HORIZON-EIC-2022-PATHFINDERCHALLENGES-01-01";"EIC Pathfinder Challenge: Carbon dioxide and Nitrogen management and valorisation";"101115204"
"HORIZON-EIC-2022-PATHFINDERCHALLENGES-01-03";"EIC Pathfinder Challenge: Cardiogenomics";"101115159"
"HORIZON-EIC-2022-PATHFINDERCHALLENGES-01-06";"EIC Pathfinder Challenge: Alternative approaches to Quantum Information Processing, Communication, and Sensing";"101115149"
"HORIZON-EIC-2022-PATHFINDERCHALLENGES-01-02";"EIC Pathfinder Challenge: Mid to long term and systems integrated energy storage";"101114987"
"HORIZON-EIC-2022-PATHFINDERCHALLENGES-01-06";"EIC Pathfinder Challenge: Alternative approaches to Quantum Information Processing, Communication, and Sensing";"101114978"
"HORIZON-SESAR-2022-DES-ER-01-WA1-7";"Fundamental Science and Outreach for Artificial Intelligence (AI) for Aviation";"101114838"
"HORIZON-SESAR-2022-DES-ER-01-WA2-4";"ATM application-oriented Research for U-space and urban Air Mobility";"101114805"
"HORIZON-EIC-2022-PATHFINDERCHALLENGES-01-01";"EIC Pathfinder Challenge: Carbon dioxide and Nitrogen management and valorisation";"101114746"
"HORIZON-SESAR-2022-DES-IR-01-WA6-3";"Industrial Research & Validation for Master Plan Phase C Capacity-on-Demand and Dynamic Airspace";"101114683"
"HORIZON-EIE-2022-SCALEUP-02-02";"Women TechEU";"101114473"
"HORIZON-EIE-2022-SCALEUP-02-02";"Women TechEU";"101114454"
"HORIZON-EIE-2022-SCALEUP-02-02";"Women TechEU";"101114451"
"HORIZON-EIE-2022-SCALEUP-02-02";"Women TechEU";"101114321"
"HORIZON-CL4-2022-QUANTUM-01-SGA";"HORIZON-CL4-QUANTUM-01-SGA - Developing the first large-scale quantum computers (SGA)";"101114305"
"HORIZON-EIE-2022-SCALEUP-02-02";"Women TechEU";"101114276"
"HORIZON-EIE-2022-SCALEUP-02-02";"Women TechEU";"101114248"
"HORIZON-EIE-2022-SCALEUP-02-02";"Women TechEU";"101114204"
"HORIZON-EIE-2022-SCALEUP-02-02";"Women TechEU";"101114173"
"HORIZON-EIE-2022-SCALEUP-02-02";"Women TechEU";"101114159"
"HORIZON-EIE-2022-SCALEUP-02-02";"Women TechEU";"101114133"
"HORIZON-EIE-2022-SCALEUP-02-02";"Women TechEU";"101114063"
"HORIZON-EIE-2022-SCALEUP-02-02";"Women TechEU";"101114086"
"HORIZON-EIE-2022-SCALEUP-02-02";"Women TechEU";"101114114"
"HORIZON-EIE-2022-SCALEUP-02-02";"Women TechEU";"101114096"
"HORIZON-EIE-2022-SCALEUP-02-02";"Women TechEU";"101114052"
"HORIZON-EIE-2022-SCALEUP-02-02";"Women TechEU";"101114050"
"HORIZON-EIE-2022-SCALEUP-02-01";"Expanding Investments Ecosystems";"101114023"
"HORIZON-EIE-2022-SCALEUP-02-02";"Women TechEU";"101113993"
"HORIZON-EIE-2022-SCALEUP-02-02";"Women TechEU";"101113982"
"HORIZON-EIE-2022-SCALEUP-02-02";"Women TechEU";"101113961"
"HORIZON-EIE-2022-SCALEUP-02-02";"Women TechEU";"101113939"
"HORIZON-EIE-2022-SCALEUP-02-02";"Women TechEU";"101113967"
"HORIZON-EIE-2022-SCALEUP-02-02";"Women TechEU";"101113968"
"HORIZON-EIE-2022-SCALEUP-02-02";"Women TechEU";"101113979"
"HORIZON-EIE-2022-SCALEUP-02-02";"Women TechEU";"101113976"
"HORIZON-EIE-2022-SCALEUP-02-02";"Women TechEU";"101113935"
"HORIZON-EIE-2022-SCALEUP-02-02";"Women TechEU";"101113615"
"HORIZON-EIE-2022-SCALEUP-02-01";"Expanding Investments Ecosystems";"101113607"
"HORIZON-EIE-2022-SCALEUP-02-02";"Women TechEU";"101113634"
"HORIZON-EIE-2022-SCALEUP-02-02";"Women TechEU";"101113619"
"HORIZON-EIE-2022-SCALEUP-02-02";"Women TechEU";"101113597"
"HORIZON-EIE-2022-SCALEUP-02-02";"Women TechEU";"101113566"
"HORIZON-EIE-2022-SCALEUP-02-02";"Women TechEU";"101113560"
"HORIZON-EIE-2022-SCALEUP-02-02";"Women TechEU";"101113570"
"HORIZON-EIE-2022-SCALEUP-02-02";"Women TechEU";"101113431"
"HORIZON-EIC-2022-TRANSITIONOPEN-01";"EIC Transition Open 2022";"101113193"
"HORIZON-EIC-2022-TRANSITIONCHALLENGES-01";"EIC Transition Challenge: Green digital devices for the future";"101113180"
"HORIZON-EIC-2022-TRANSITIONOPEN-01";"EIC Transition Open 2022";"101113210"
"HORIZON-EIC-2022-TRANSITIONOPEN-01";"EIC Transition Open 2022";"101113140"
"HORIZON-EIT-2023-25-Cross-KIC-Strategic-Synergies";"EIT Cross-KIC Strategic Synergies";"101113151"
"HORIZON-EIC-2022-TRANSITIONCHALLENGES-03";"EIC Transition Challenge: RNA-based therapies and diagnostics for complex or rare genetic diseases";"101113110"
"HORIZON-EIC-2022-TRANSITIONOPEN-01";"EIC Transition Open 2022";"101113121"
"HORIZON-EIC-2022-TRANSITIONOPEN-01";"EIC Transition Open 2022";"101113107"
"HORIZON-EIT-2023-25-Cross-KIC-Strategic-ATF";"EIT Cross-KIC Strategic Access to Finance";"101113099"
"HORIZON-EIC-2022-TRANSITIONOPEN-01";"EIC Transition Open 2022";"101113098"
"HORIZON-EIC-2022-TRANSITIONOPEN-01";"EIC Transition Open 2022";"101113088"
"HORIZON-EIC-2022-TRANSITIONOPEN-01";"EIC Transition Open 2022";"101113079"
"HORIZON-EIT-2023-25-Cross-KIC-Strategic-Education";"EIT Cross-KIC Strategic Education";"101113078"
"HORIZON-EIC-2022-TRANSITIONOPEN-01";"EIC Transition Open 2022";"101113067"
"HORIZON-EIC-2022-TRANSITIONOPEN-01";"EIC Transition Open 2022";"101113048"
"HORIZON-EIC-2022-TRANSITIONOPEN-01";"EIC Transition Open 2022";"101113038"
"HORIZON-MISS-2022-OCEAN-01-08";"Student and school activities for the promotion of education on ‘blue’ sustainability and the protection of marine and freshwater ecosystems";"101113001"
"HORIZON-EIC-2022-TRANSITIONCHALLENGES-01";"EIC Transition Challenge: Green digital devices for the future";"101112987"
"HORIZON-MISS-2022-SOIL-01-06";"Network on carbon farming for agricultural and forest soils";"101112951"
"HORIZON-EIC-2022-TRANSITIONOPEN-01";"EIC Transition Open 2022";"101112948"
"HORIZON-MISS-2022-SOIL-01-05";"Monitoring, reporting and verification of soil carbon and greenhouse gases balance";"101112942"
"HORIZON-EIT-2023-25-KIC-EITHEALTH";"EIT Health Business Plan 2023-2025";"101112921"
"HORIZON-EIC-2022-TRANSITIONOPEN-01";"EIC Transition Open 2022";"101112868"
"HORIZON-MISS-2022-CLIMA-01-04";"Transformation of regional economic systems for climate resilience and sustainability";"101112860"
"HORIZON-MISS-2022-SOIL-01-02";"Improving food systems sustainability and soil health with food processing residues";"101112855"
"HORIZON-EIC-2022-TRANSITIONOPEN-01";"EIC Transition Open 2022";"101112839"
"HORIZON-MISS-2022-SOIL-01-10";"Innovations for soil improvement from bio-waste";"101112842"
